Country,PDOid,PDOnam,Registration,Category_of_wine_product,Varieties_OIV,Varieties_Other,Maximum_yield_hl,Maximum_yield_kg,Minimum_planting_density,Irrigation,Amendment,PDOinfo,Municip_nam,begin_lifes
IT,PDO-IT-A1243,Valsusa,2004-04-14,Wine,Albarossa N/Ancellotta N/Avanà N/Avarengo N/Baratuciat B/Barbera N/Becuet N/Bonarda N/Brachetto N/Cabernet Franc N/Cabernet Sauvignon N/Chatus N/Ciliegiolo N/Cornarea N/Croatina N/Dolcetto N/Doux D'Henry N/Durasa N/Freisa N/Gamay N/Gamba Rossa N/Grignolino N/Lambrusca Di Alessandria N/Malvasia Di Casorzo N/Malvasia Di Schierano N/Malvasia Nera Lunga N/Merlot N/Moscato Nero Di Acqui N/Nebbiolo N/Ner D'Ala N/Neretta Cuneese N/Neretto Di Bairo N/Passau N/Pelaverga N/Pelaverga Piccolo N/Petit Verdot N/Pinot Nero N/Plassa N/Quagliano N/Sangiovese N/Slarina N/Syrah N/Teroldego N/Uva Rara N/Uvalino N/Vespolina N,Avana' N/Bragat Rosa N/Montanera N/Ruche' N,na,9000,na,na,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/8110,Almese/Borgone Susa/Bruzolo/Bussoleno/Caprie/Chianocco/Chiomonte/Condove/Exilles/Giaglione/Gravere/Mattie/Meana Di Susa/Mompantero/Rubiana/San Didero/San Giorio Di Susa/Susa/Villar Focchiardo,04/11/2021
IT,PDO-IT-A1244,Verduno Pelaverga / Verduno,2004-04-14,Wine,Albarossa N/Ancellotta N/Avarengo N/Barbera N/Becuet N/Bonarda N/Brachetto N/Cabernet Franc N/Cabernet Sauvignon N/Chatus N/Ciliegiolo N/Cornarea N/Croatina N/Dolcetto N/Doux D'Henry N/Durasa N/Freisa N/Gamay N/Gamba Rossa N/Grignolino N/Lambrusca Di Alessandria N/Malvasia Di Casorzo N/Malvasia Di Schierano N/Malvasia Nera Lunga N/Merlot N/Moscato Nero Di Acqui N/Nebbiolo N/Ner D'Ala N/Neretta Cuneese N/Neretto Di Bairo N/Passau N/Pelaverga N/Pelaverga Piccolo N/Petit Verdot N/Pinot Nero N/Plassa N/Quagliano N/Sangiovese N/Slarina N/Syrah N/Teroldego N/Uva Rara N/Uvalino N/Vespolina N,Avana' N/Bragat Rosa N/Montanera N/Ruche' N,8.1,9000,3300,na,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6583,La Morra/Roddi/Verduno,04/11/2021
IT,PDO-IT-A1246,Montecucco Sangiovese,2011-12-21,Wine,Alicante Bouschet N/Alicante N/Ancellotta N/Barbera N/Barsaglina N/Bonamico N/Bracciola Nera N/Cabernet Franc N/Cabernet Sauvignon N/Calabrese N/Caloria N/Canaiolo Nero N/Canina Nera N/Carignano N/Ciliegiolo N/Colombana Nera N/Colorino N/Foglia Tonda N/Gamay N/Gratena N/Groppello Di S. Stefano N/Groppello Gentile N/Lambrusco Maestri N/Malbech N/Malvasia Nera Di Lecce N/Mammolo N/Mazzese N/Merlese N/Merlot N/Mondeuse N/Montepulciano N/Pinot Nero N/Pollera Nera N/Prugnolo Gentile N/Pugnitello N/Rebo N/Refosco Dal Peduncolo Rosso N/Roussin N/Sagrantino N/Sanforte N/Sangiovese N/Schiava Gentile N/Syrah N/Tempranillo N/Teroldego N/Vermentino Nero N,Carmenere N/Cesanese D Affile N/Gralima N/Grand Noir N/Moscato D Amburgo N/Mourvedre N/Nocchianello Nero N,49,7000,3300,Allowed,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6503,Arcidosso/Campagnatico/Castel Del Piano/Cinigiano/Civitella Paganico/Roccalbegna/Seggiano,04/11/2021
IT,PDO-IT-A1252,Alta Langa,2004-04-14,Sparkling Wine,Albarossa N/Ancellotta N/Arneis B/Avarengo N/Baratuciat B/Barbera Bianca B/Barbera N/Becuet N/Bonarda N/Brachetto N/Bussanello B/Cabernet Franc N/Cabernet Sauvignon N/Chardonnay B/Chatus N/Ciliegiolo N/Cornarea N/Cortese B/Croatina N/Dolcetto N/Doux D'Henry N/Durasa N/Erbaluce B/Favorita B/Freisa N/Gamay N/Gamba Rossa N/Grignolino N/Lambrusca Di Alessandria N/Malvasia Di Casorzo N/Malvasia Di Schierano N/Malvasia Nera Lunga N/Manzoni Bianco B/Merlot N/Moscato Bianco B/Moscato Nero Di Acqui N/Nascetta B/Nebbiolo N/Ner D'Ala N/Neretta Cuneese N/Neretto Di Bairo N/Passau N/Pelaverga N/Pelaverga Piccolo N/Petit Verdot N/Pinot Bianco B/Pinot Nero N/Plassa N/Quagliano N/Riesling Italico B/Riesling Renano B/Rossese Bianco B/Sangiovese N/Sauvignon B/Slarina N/Sylvaner Verde B/Syrah N/Teroldego N/Timorasso B/Uva Rara N/Uvalino N/Vespolina N/Viognier B,Avana' N/Bragat Rosa N/Malvasia Moscata B/Montanera N/Mueller Thurgau B/Ruche' N,71.5,11000,4000,Allowed,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004364,Acqui Terme/Alba/Albaretto Della Torre/Alice Bel Colle/Arguello/Bastia Mondovì/Belforte Monferrato/Belvedere Langhe/Benevello/Bergolo/Bistagno/Bonvicino/Borgomale/Bosia/Bosio/Bossolasco/Briaglia/Bubbio/Calamandrana/Calosso/Camerana/Canelli/Capriata D'Orba/Carpeneto/Carrù/Cartosio/Casaleggio Boiro/Cassinasco/Cassine/Cassinelle/Castel Boglione/Castel Rocchero/Castelletto Molina/Castelletto Uzzone/Castelletto D'Erro/Castelletto D'Orba/Castellino Tanaro/Castelnuovo Bormida/Castiglione Tinella/Castino/Cavatore/Cerretto Langhe/Cessole/Ceva/Cigliè/Cissone/Clavesana/Coazzolo/Cortemilia/Cossano Belbo/Cravanzana/Cremolino/Denice/Diano D'Alba/Dogliani/Farigliano/Feisoglio/Fontanile/Gorzegno/Gottasecca/Grinzane Cavour/Grognardo/Igliano/Lequio Berria/Lerma/Levice/Loazzolo/Malvicino/Mango/Maranzana/Marsaglia/Melazzo/Merana/Molare/Mombaldone/Mombarcaro/Mombaruzzo/Monastero Bormida/Monchiero/Mondovì/Monesiglio/Monforte D'Alba/Montabone/Montaldeo/Montaldo Bormida/Montechiaro D'Acqui/Montelupo Albese/Morbello/Mornese/Morsasco/Murazzano/Neviglie/Niella Belbo/Niella Tanaro/Novello/Olmo Gentile/Orsara Bormida/Ovada/Pareto/Parodi Ligure/Paroldo/Perletto/Pezzolo Valle Uzzone/Piozzo/Ponti/Ponzone/Prasco/Predosa/Prunetto/Quaranti/Ricaldone/Rivalta Bormida/Roascio/Rocca Cigliè/Rocca Grimalda/Roccaverano/Rocchetta Belbo/Rocchetta Palafea/Roddino/Rodello/Sale San Giovanni/Sale Delle Langhe/Saliceto/San Benedetto Belbo/San Cristoforo/San Giorgio Scarampi/San Marzano Oliveto/Santo Stefano Belbo/Serole/Serralunga D'Alba/Serravalle Langhe/Sessame/Sezzadio/Silvano D'Orba/Sinio/Somano/Spigno Monferrato/Strevi/Tagliolo Monferrato/Terzo/Torre Bormida/Torresina/Treiso/Trezzo Tinella/Trisobbio/Vesime/Vicoforte/Visone,04/11/2021
IT,PDO-IT-A1258,Ruchè di Castagnole Monferrato,1996-11-15,Wine,Barbera N/Brachetto N/Ruchè N,na,63,9000,4000,Allowed,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004825,Castagnole Monferrato/Grana/Montemagno/Portacomaro/Refrancore/Scurzolengo/Viarigi,04/11/2021
IT,PDO-IT-A1260,Morellino di Scansano,1982-12-31,Wine,Alicante Bouschet N/Alicante N/Ancellotta N/Barbera N/Barsaglina N/Bonamico N/Bracciola Nera N/Cabernet Franc N/Cabernet Sauvignon N/Calabrese N/Caloria N/Canaiolo Nero N/Canina Nera N/Carignano N/Ciliegiolo N/Colombana Nera N/Colorino N/Foglia Tonda N/Gamay N/Gratena N/Groppello Di S. Stefano N/Groppello Gentile N/Lambrusco Maestri N/Malbech N/Malvasia N/Malvasia Nera Di Brindisi N/Malvasia Nera Di Lecce N/Mammolo N/Mazzese N/Merlese N/Merlot N/Mondeuse N/Montepulciano N/Pinot Nero N/Pollera Nera N/Prugnolo Gentile N/Pugnitello N/Rebo N/Refosco Dal Peduncolo Rosso N/Roussin N/Sagrantino N/Sanforte N/Sangiovese N/Schiava Gentile N/Syrah N/Tempranillo N/Teroldego N/Vermentino Nero N,Carmenere N/Cesanese D Affile N/Gralima N/Grand Noir N/Moscato D Amburgo N/Mourvedre N/Nocchianello Nero N,63,9000,4000,Allowed,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006302,Campagnatico/Grosseto/Magliano In Toscana/Manciano/Roccalbegna/Scansano/Semproniano,04/11/2021
IT,PDO-IT-A1261,Roero,1996-11-15,Sparkling Wine/Wine,Albarossa N/Ancellotta N/Arneis B/Avarengo N/Baratuciat B/Barbera Bianca B/Barbera N/Becuet N/Bonarda N/Brachetto N/Bussanello B/Cabernet Franc N/Cabernet Sauvignon N/Chatus N/Ciliegiolo N/Cornarea N/Cortese B/Croatina N/Dolcetto N/Doux D'Henry N/Durasa N/Erbaluce B/Favorita B/Freisa N/Gamay N/Gamba Rossa N/Grignolino N/Lambrusca Di Alessandria N/Malvasia Di Casorzo N/Malvasia Di Schierano N/Malvasia Nera Lunga N/Manzoni Bianco B/Merlot N/Moscato Bianco B/Moscato Nero Di Acqui N/Nascetta B/Nebbiolo N/Ner D'Ala N/Neretta Cuneese N/Neretto Di Bairo N/Passau N/Pelaverga N/Pelaverga Piccolo N/Petit Verdot N/Pinot Bianco B/Pinot Nero N/Plassa N/Quagliano N/Riesling Italico B/Riesling Renano B/Rossese Bianco B/Sangiovese N/Sauvignon B/Slarina N/Sylvaner Verde B/Syrah N/Teroldego N/Timorasso B/Uva Rara N/Uvalino N/Vespolina N/Viognier B,Avana' N/Bragat Rosa N/Malvasia Moscata B/Montanera N/Mueller Thurgau B/Ruche' N,70,10000,3500,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004813,Baldissero D'Alba/Canale/Castagnito/Castellinaldo D'Alba/Corneliano D'Alba/Govone/Guarene/Magliano Alfieri/Montaldo Roero/Monteu Roero/Monticello D'Alba/Montà/Piobesi D'Alba/Pocapaglia/Priocca/Santa Vittoria D'Alba/Santo Stefano Roero/Sommariva Perno/Vezza D'Alba,04/11/2021
IT,PDO-IT-A1262,Val di Cornia Rosso / Rosso della Val di Cornia,2011-12-21,Wine,Alicante Bouschet N/Alicante N/Ancellotta N/Barbera N/Barsaglina N/Bonamico N/Bracciola Nera N/Cabernet Franc N/Cabernet Sauvignon N/Calabrese N/Caloria N/Canaiolo Nero N/Canina Nera N/Carignano N/Ciliegiolo N/Colombana Nera N/Colorino N/Foglia Tonda N/Gamay N/Gratena N/Groppello Di S. Stefano N/Groppello Gentile N/Lambrusco Maestri N/Malbech N/Malvasia N/Malvasia Nera Di Brindisi N/Malvasia Nera Di Lecce N/Mammolo N/Mazzese N/Merlese N/Merlot N/Mondeuse N/Montepulciano N/Pinot Nero N/Pollera Nera N/Prugnolo Gentile N/Pugnitello N/Rebo N/Refosco Dal Peduncolo Rosso N/Roussin N/Sagrantino N/Sanforte N/Sangiovese N/Schiava Gentile N/Syrah N/Tempranillo N/Teroldego N/Vermentino Nero N,Carmenere N/Cesanese D Affile N/Gralima N/Grand Noir N/Moscato D Amburgo N/Mourvedre N/Nocchianello Nero N,63,9000,4000,Allowed,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6866,Campiglia Marittima/Monteverdi Marittimo/Piombino/San Vincenzo/Sassetta/Suvereto,04/11/2021
IT,PDO-IT-A1263,Ghemme,1973-09-18,Wine,Nebbiolo N/Uva Rara N/Vespolina N,na,na,8000,3000,Prohibited,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004887,Ghemme/Romagnano Sesia,04/11/2021
IT,PDO-IT-A1266,Suvereto,2011-12-21,Wine,Alicante Bouschet N/Alicante N/Ancellotta N/Barbera N/Barsaglina N/Bonamico N/Bracciola Nera N/Cabernet Franc N/Cabernet Sauvignon N/Calabrese N/Caloria N/Canaiolo Nero N/Canina Nera N/Carignano N/Ciliegiolo N/Colombana Nera N/Colorino N/Foglia Tonda N/Gamay N/Gratena N/Groppello Di S. Stefano N/Groppello Gentile N/Lambrusco Maestri N/Malbech N/Malvasia N/Malvasia Nera Di Brindisi N/Malvasia Nera Di Lecce N/Mammolo N/Mazzese N/Merlese N/Merlot N/Mondeuse N/Montepulciano N/Pinot Nero N/Pollera Nera N/Prugnolo Gentile N/Pugnitello N/Rebo N/Refosco Dal Peduncolo Rosso N/Roussin N/Sagrantino N/Sanforte N/Sangiovese N/Schiava Gentile N/Syrah N/Tempranillo N/Teroldego N/Vermentino Nero N,Carmenere N/Cesanese D Affile N/Gralima N/Grand Noir N/Moscato D Amburgo N/Mourvedre N/Nocchianello Nero N,61.2,9000,4000,Allowed,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/6867,Suvereto,04/11/2021
IT,PDO-IT-A1292,Vernaccia di San Gimignano,1973-09-18,Wine,Albana B/Albarola B/Ansonica B/Biancone B/Canaiolo Bianco B/Clairette B/Durella B/Fiano B/Grechetto B/Greco B/Livornese Bianca B/Malvasia Bianca Lunga B/Manzoni Bianco B/Marsanne B/Orpicchio B/Petit Manseng B/Pinot Bianco B/Riesling Italico B/Riesling Renano B/Roussanne B/Sauvignon B/Semillon B/Trebbiano Toscano B/Verdea B/Verdello B/Verdicchio Bianco B/Vermentino B/Vernaccia Di S. Giminiano B/Viognier B,Nocchianello Bianco B,na,9000,4000,Allowed,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004601,San Gimignano,04/11/2021
IT,PDO-IT-A1308,Vino Nobile di Montepulciano,1973-09-18,Wine,Alicante Bouschet N/Alicante N/Ancellotta N/Barbera N/Barsaglina N/Bonamico N/Bracciola Nera N/Cabernet Franc N/Cabernet Sauvignon N/Calabrese N/Caloria N/Canaiolo Nero N/Canina Nera N/Carignano N/Ciliegiolo N/Colombana Nera N/Colorino N/Foglia Tonda N/Gamay N/Gratena N/Groppello Di S. Stefano N/Groppello Gentile N/Lambrusco Maestri N/Malbech N/Malvasia N/Malvasia Nera Di Brindisi N/Malvasia Nera Di Lecce N/Mammolo N/Mazzese N/Merlese N/Merlot N/Mondeuse N/Montepulciano N/Pinot Nero N/Pollera Nera N/Prugnolo Gentile N/Pugnitello N/Rebo N/Refosco Dal Peduncolo Rosso N/Roussin N/Sagrantino N/Sanforte N/Sangiovese N/Schiava Gentile N/Syrah N/Tempranillo N/Teroldego N/Vermentino Nero N,Carmenere N/Cesanese D Affile N/Gralima N/Grand Noir N/Moscato D Amburgo N/Mourvedre N/Nocchianello Nero N,56,8000,3300,Allowed,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006321,Montepulciano,04/11/2021
IT,PDO-IT-A1310,Gavi / Cortese di Gavi,1976-03-29,Semi-Sparkling Wine/Sparkling Wine/Wine,Cortese B,na,66.5,9500,3300,na,Yes,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004805,Bosio/Capriata D'Orba/Carrosio/Francavilla Bisio/Gavi/Novi Ligure/Parodi Ligure/Pasturana/San Cristoforo/Serravalle Scrivia/Tassarolo,04/11/2021
IT,PDO-IT-A1311,Gattinara,1973-09-18,Wine,Nebbiolo N/Uva Rara N/Vespolina N,na,na,8000,3000,Prohibited,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004666,Gattinara,04/11/2021
IT,PDO-IT-A1312,Ansonica Costa dell'Argentario,1996-11-15,Wine,Albana B/Albarola B/Ansonica B/Biancone B/Canaiolo Bianco B/Clairette B/Durella B/Fiano B/Grechetto B/Greco B/Incrocio Bruni 54 B/Livornese Bianca B/Malvasia Bianca Di Candia B/Malvasia Bianca Lunga B/Malvasia Istriana B/Manzoni Bianco B/Marsanne B/Moscato Bianco B/Orpicchio B/Petit Manseng B/Pinot Bianco B/Riesling Italico B/Riesling Renano B/Roussanne B/Sauvignon B/Semillon B/Trebbiano Toscano B/Verdea B/Verdello B/Verdicchio Bianco B/Vermentino B/Vernaccia Di S. Giminiano B/Viognier B,Mueller Thurgau B/Nocchianello Bianco B,77,11000,3300,Allowed,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006875,Capalbio/Isola Del Giglio/Manciano/Monte Argentario/Orbetello,04/11/2021
IT,PDO-IT-A1313,Cagliari,2011-12-21,Quality Sparkling Wine/Sparkling Wine/Wine,Aglianico N/Albaranzeuli Bianco B/Albaranzeuli Nero N/Alicante Bouschet N/Alicante N/Ancellotta N/Ansonica B/Arneis B/Arvesiniadu B/Barbera N/Barbera Sarda N/Biancolella B/Bombino Nero N/Bovale Grande N/Bovale N/Cabernet Franc N/Cabernet Sauvignon N/Caddiu N/Cagnulari N/Calabrese N/Canaiolo Nero N/Cannonau N/Caricagiola N/Carignano N/Clairette B/Cortese B/Croatina N/Dolcetto N/Falanghina B/Fiano B/Forastera B/Gaglioppo N/Garganega B/Greco B/Guarnaccia B/Malbech N/Malvasia Bianca Di Candia B/Malvasia Di Sardegna B/Malvasia Istriana B/Malvasia N/Manzoni Bianco B/Marzemino N/Merlot N/Monica N/Montepulciano N/Moscato Bianco B/Nasco B/Nebbiolo N/Nieddera N/Nieddu Mannu N/Nuragus B/Pascale N/Pinot Bianco B/Pinot Nero N/Primitivo N/Refosco Dal Peduncolo Rosso N/Retagliado Bianco B/Riesling Italico B/Riesling Renano B/Sangiovese N/Sauvignon B/Semidano B/Sylvaner Verde B/Syrah N/Teroldego N/Tocai Friulano B/Tocai Rosso N/Torbato B/Trebbiano Romagnolo B/Trebbiano Toscano B/Verdicchio Bianco B/Verduzzo Friulano B/Vermentino B/Vernaccia Di Oristano B/Vernaccia Di S. Giminiano B,Alvarega B/Aniga Bragia B/Argu Mannu B/Bianca Addosa B/Bianca Remungia B/Codronisca B/Cranaccia Arussa B/Cuccuau B/Doronadu B/Fiudedda N/Giro' N/Gregu Nieddu N/Licronaxu B/Mara Bianca B/Medrulinu N/Mueller Thurgau B/Nera Del Ponte N/Niedda Carta N/Nigheddu Polchinu N/Pansale B/Procu Nieddu N/Saluda E Passa N/Selezione Vedele B/Sinnidanu B,na,15000,3500,Allowed,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/4762,Abbasanta/Aidomaggiore/Albagiara/Ales/Allai/Arborea/Arbus/Ardauli/Armungia/Assemini/Assolo/Asuni/Ballao/Baradili/Baratili San Pietro/Baressa/Barrali/Barumini/Bauladu/Bidonì/Bonarcado/Boroneddu/Buggerru/Burcei/Busachi/Cabras/Cagliari/Calasetta/Capoterra/Carbonia/Carloforte/Castiadas/Collinas/Decimomannu/Decimoputzu/Dolianova/Domus De Maria/Domusnovas/Donori/Elmas/Fluminimaggiore/Fordongianus/Furtei/Genuri/Gesico/Gesturi/Ghilarza/Giba/Goni/Gonnesa/Gonnoscodina/Gonnosfanadiga/Gonnosnò/Gonnostramatza/Guamaggiore/Guasila/Guspini/Iglesias/Las Plassas/Lunamatrona/Mandas/Maracalagonis/Marrubiu/Masainas/Masullas/Milis/Mogorella/Mogoro/Monastir/Monserrato/Morgongiori/Muravera/Musei/Narbolia/Narcao/Neoneli/Norbello/Nughedu Santa Vittoria/Nurachi/Nuraminis/Nureci/Nuxis/Ollastra/Oristano/Ortacesus/Pabillonis/Palmas Arborea/Pau/Pauli Arbarei/Paulilatino/Perdaxius/Pimentel/Piscinas/Pompu/Portoscuso/Pula/Quartu Sant'Elena/Quartucciu/Riola Sardo/Ruinas/Samassi/Samatzai/Samugheo/San Basilio/San Gavino Monreale/San Giovanni Suergiu/San Nicolò Gerrei/San Nicolò D'Arcidano/San Sperate/San Vero Milis/San Vito/Sanluri/Sant'Andrea Frius/Sant'Anna Arresi/Sant'Antioco/Santa Giusta/Santadi/Santu Lussurgiu/Sardara/Sarroch/Sedilo/Segariu/Selargius/Selegas/Seneghe/Senis/Sennariolo/Senorbì/Serdiana/Serramanna/Serrenti/Sestu/Settimo San Pietro/Setzu/Siamaggiore/Siamanna/Siapiccia/Siddi/Siliqua/Silius/Simala/Simaxis/Sini/Sinnai/Siris/Siurgus Donigala/Solarussa/Soleminis/Sorradile/Suelli/Tadasuni/Terralba/Teulada/Tramatza/Tratalias/Tuili/Turri/Ulà Tirso/Uras/Usellus/Ussana/Ussaramanna/Uta/Vallermosa/Villa San Pietro/Villa Sant'Antonio/Villa Verde/Villacidro/Villamar/Villamassargia/Villanova Truschedu/Villanovaforru/Villanovafranca/Villaperuccio/Villaputzu/Villasalto/Villasimius/Villasor/Villaspeciosa/Villaurbana/Zeddiani/Zerfaliu,04/11/2021
IT,PDO-IT-A1315,Erbaluce di Caluso / Caluso,1973-09-18,Wine,Erbaluce B,na,na,11000,na,Prohibited,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004828,Agliè/Azeglio/Bairo/Barone Canavese/Bollengo/Borgomasino/Burolo/Caluso/Candia Canavese/Caravino/Cossano Canavese/Cuceglio/Ivrea/Maglione/Mazzè/Mercenasco/Moncrivello/Montalenghe/Orio Canavese/Palazzo Canavese/Parella/Perosa Canavese/Piverone/Romano Canavese/Roppolo/San Giorgio Canavese/San Martino Canavese/Scarmagno/Settimo Rottaro/Strambino/Vestignè/Vialfrè/Villareggia/Vische/Viverone/Zimone,04/11/2021
IT,PDO-IT-A1318,San Martino della Battaglia,1996-11-15,Liqueur Wine/Wine,Bianchetta Trevigiana B/Bronner B/Bussanello B/Cortese B/Durella B/Erbaluce B/Erbamat B/Garganega B/Goldtraminer B/Grapariol B/Invernenga B/Kerner B/Malvasia Bianca Di Candia B/Malvasia Bianca Lunga B/Malvasia Di Candia Aromatica B/Malvasia Istriana B/Manzoni Bianco B/Moscato Bianco B/Moscato Giallo B/Nosiola B/Pinot Bianco B/Riesling Italico B/Riesling Renano B/Sauvignon B/Semillon B/Sylvaner Verde B/Timorasso B/Tocai Friulano B/Trebbiano Di Soave/Trebbiano Giallo B/Trebbiano Romagnolo B/Trebbiano Toscano B/Veltliner B/Verdea B/Verdese B/Viognier B,Fleurtai B/Helios B/Iasma Eco 3 B/Iasma Eco 4 B/Johanniter B/Mueller Thurgau B/Muscaris B/Palava B/Sauvignon Kretos B/Sauvignon Nepis B/Sauvignon Rytos B/Solaris B/Soreli B/Souvignier Gris B,80.5,11500,3000,Allowed,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004966,Desenzano Del Garda/Lonato Del Garda/Peschiera Del Garda/Pozzolengo/Sirmione,04/11/2021
IT,PDO-IT-A1319,Dolcetto di Ovada Superiore / Ovada,2009-08-08,Wine,Dolcetto N,na,49,7000,4000,na,No,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006602,Belforte Monferrato/Bosio/Capriata D'Orba/Carpeneto/Casaleggio Boiro/Cassinelle/Castelletto D'Orba/Cremolino/Lerma/Molare/Montaldeo/Montaldo Bormida/Mornese/Morsasco/Ovada/Parodi Ligure/Prasco/Rocca Grimalda/San Cristoforo/Silvano D'Orba/Tagliolo Monferrato/Trisobbio,04/11/2021
